	Unnamed: 0	danceability	energy	loudness	speechiness	acousticness	instrumentalness	liveness	valence	tempo	duration_ms	time_signature	track_name	artist	genre	A	Ab	Bb	C	C#	D	E	Eb	F	F#	G	major
152	18	0.72	0.859	-6.245	0.0501	0.261	0.000434	0.0727	0.962	130.734	201840	4	Shoo-Be-Doo-Be-Doo-Da-Day	Michael Jackson	1	0	0	1	0	0	0	0	0	0	0	0	0
153	19	0.542	0.514	-8.983	0.0304	0.279	4.14e-06	0.0902	0.783	121.713	159867	4	You Can Cry On My Shoulder - Single Version	Michael Jackson	1	0	0	0	0	0	0	0	0	0	0	1	1
154	20	0.782	0.575	-9.18	0.0416	0.15	0.000413	0.0223	0.931	95.057	169493	4	Don't Let It Get You Down - Original Mix	Michael Jackson	1	0	0	0	0	0	0	0	1	0	0	0	1
155	21	0.732	0.345	-11.855	0.0292	0.457	0.815	0.0669	0.366	112.759	203467	3	You've Really Got A Hold On Me - Original Mix	Michael Jackson	1	0	0	0	1	0	0	0	0	0	0	0	0
156	22	0.858	0.599	-9.614	0.0375	0.132	0.317	0.0912	0.914	113.163	188200	4	Melodie - Original Mix	Michael Jackson	1	0	1	0	0	0	0	0	0	0	0	0	1
157	23	0.618	0.614	-11.149	0.0709	0.14	7.67e-05	0.0751	0.764	152.358	170280	4	Touch The One You Love - Original Mix	Michael Jackson	1	0	0	1	0	0	0	0	0	0	0	0	1
158	24	0.576	0.413	-11.338	0.0345	0.636	0.00166	0.168	0.287	74.966	214320	4	With A Child's Heart	Michael Jackson	1	0	0	0	1	0	0	0	0	0	0	0	0
159	25	0.678	0.571	-7.766	0.033	0.269	0.000123	0.281	0.538	77.279	171307	4	Up Again	Michael Jackson	1	0	0	0	0	0	0	0	0	1	0	0	0
160	26	0.518	0.811	-6.924	0.0396	0.0972	0.0118	0.0564	0.717	137.806	179293	4	All The Things You Are	Michael Jackson	1	0	0	0	0	0	0	0	0	1	0	0	0
161	27	0.352	0.573	-6.805	0.0282	0.289	0.00039	0.138	0.562	168.085	207827	4	"Happy (Love Theme From ""Lady Sings The Blues"")"	Michael Jackson	1	1	0	0	0	0	0	0	0	0	0	0	1
162	28	0.17	0.196	-13.053	0.0313	0.461	0.00163	0.129	0.15	47.139	219733	4	Too Young	Michael Jackson	1	0	0	1	0	0	0	0	0	0	0	0	1
163	29	0.356	0.768	-8.83	0.0807	0.167	0.00084	0.0872	0.92	192.926	174040	3	Doggin' Around	Michael Jackson	1	0	0	0	1	0	0	0	0	0	0	0	1
164	30	0.679	0.768	-6.358	0.0293	0.267	0.000239	0.0755	0.863	111.359	216813	4	Johnny Raven	Michael Jackson	1	0	0	0	0	0	0	0	0	1	0	0	1
165	31	0.504	0.813	-6.877	0.057	0.0368	0.00327	0.236	0.948	152.883	169613	4	Euphoria	Michael Jackson	1	1	0	0	0	0	0	0	0	0	0	0	0
166	32	0.61	0.558	-8.183	0.0246	0.178	0.000448	0.0495	0.727	100.731	218853	4	Morning Glow	Michael Jackson	1	0	1	0	0	0	0	0	0	0	0	0	1
167	33	0.386	0.263	-11.675	0.0274	0.73	0.000402	0.205	0.237	74.498	162520	4	Music And Me	Michael Jackson	1	0	0	0	0	0	0	1	0	0	0	0	1
168	34	0.565	0.855	-9.058	0.0641	0.0894	0.0	0.249	0.792	93.431	227147	4	We're Almost There	Michael Jackson	1	0	0	0	0	0	0	0	0	0	0	0	1
169	35	0.654	0.731	-10.006	0.0365	0.498	0.000704	0.276	0.8	99.632	210147	4	Take Me Back	Michael Jackson	1	0	1	0	0	0	0	0	0	0	0	0	1
170	36	0.324	0.48	-11.645	0.0315	0.565	0.0166	0.126	0.193	81.613	258160	4	One Day In Your Life	Michael Jackson	1	0	0	0	0	0	0	1	0	0	0	0	1
171	37	0.696	0.557	-11.334	0.0364	0.161	0.000223	0.147	0.794	129.954	193320	4	Cinderella Stay Awhile	Michael Jackson	1	0	0	0	0	0	0	0	0	0	0	1	1
172	38	0.43	0.695	-11.537	0.0831	0.164	0.000169	0.155	0.563	174.102	192853	4	We've Got Forever	Michael Jackson	1	0	0	1	0	0	0	0	0	0	0	0	1
173	39	0.732	0.677	-9.706	0.0358	0.545	0.0	0.0929	0.918	110.141	194720	4	Just A Little Bit Of You	Michael Jackson	1	0	1	0	0	0	0	0	0	0	0	0	1
174	40	0.262	0.494	-8.435	0.0454	0.335	0.000163	0.109	0.27	180.004	205333	4	You Are There	Michael Jackson	1	0	0	0	0	0	0	1	0	0	0	0	1
175	41	0.622	0.627	-9.274	0.0794	0.02	0.0	0.289	0.837	161.062	192547	4	Dapper Dan	Michael Jackson	1	0	0	1	0	0	0	0	0	0	0	0	0
176	42	0.547	0.604	-8.461	0.0318	0.281	2.61e-06	0.179	0.681	143.348	161627	4	Dear Michael	Michael Jackson	1	0	0	0	0	0	0	0	1	0	0	0	1
177	43	0.461	0.66	-9.944	0.0353	0.224	3.98e-06	0.239	0.501	99.64	184560	4	I'll Come Home To You	Michael Jackson	1	0	0	0	0	0	0	1	0	0	0	0	1
178	44	0.653	0.563	-12.259	0.0397	0.238	0.156	0.0773	0.779	98.246	179267	4	Girl You're So Together - Original Mix	Michael Jackson	1	0	0	0	0	0	0	0	0	1	0	0	0
179	45	0.694	0.639	-10.754	0.0324	0.148	0.000413	0.244	0.872	117.04	217293	4	Farewell My Summer Love - Original Mix	Michael Jackson	1	0	0	0	0	0	1	0	0	0	0	0	1
180	46	0.423	0.448	-10.992	0.0337	0.247	8.33e-06	0.239	0.553	77.9	201373	4	Call On Me - Original Mix	Michael Jackson	1	0	0	0	1	0	0	0	0	0	0	0	1
181	47	0.472	0.732	-8.795	0.111	0.406	0.0	0.0542	0.611	164.916	160933	4	When I Come Of Age	Michael Jackson	1	0	0	0	1	0	0	0	0	0	0	0	1
182	48	0.499	0.68	-8.02	0.0512	0.194	1.42e-05	0.0673	0.523	151.389	167840	4	Teenage Symphony	Michael Jackson	1	0	1	0	0	0	0	0	0	0	0	0	1
183	49	0.509	0.717	-6.602	0.0319	0.281	2.54e-06	0.175	0.424	134.926	184080	4	I Hear A Symphony	Michael Jackson	1	0	0	0	0	0	0	0	0	0	0	1	0
184	0	0.672	0.855	-3.764	0.0397	0.021	0.0	0.323	0.646	123.056	182200	4	Rain On Me (with Ariana Grande)	Lady Gaga	1	1	0	0	0	0	0	0	0	0	0	0	1
185	0	0.696	0.921	-3.755	0.0363	0.00314	5.24e-05	0.0842	0.714	119.001	294573	4	Bad Romance	Lady Gaga	1	0	0	0	1	0	0	0	0	0	0	0	1
186	1	0.623	0.793	-6.63	0.0462	0.000397	0.0015	0.375	0.36	98.998	274213	4	Alejandro	Lady Gaga	1	0	0	0	0	0	0	0	0	0	0	0	0
187	2	0.694	0.801	-4.503	0.0441	0.00124	0.0	0.479	0.646	119.969	249280	4	Monster	Lady Gaga	1	1	0	0	0	0	0	0	0	0	0	0	0
188	3	0.298	0.702	-4.181	0.0398	0.441	0.0	0.35	0.429	143.828	270813	4	Speechless	Lady Gaga	1	0	0	0	1	0	0	0	0	0	0	0	1
189	4	0.639	0.751	-6.357	0.0324	2.96e-05	4.9e-05	0.163	0.13	120.992	288960	4	Dance In The Dark	Lady Gaga	1	0	0	0	1	0	0	0	0	0	0	0	0
190	5	0.824	0.836	-5.903	0.0404	0.00521	0.000817	0.112	0.716	122.014	220640	4	Telephone	Lady Gaga	1	0	0	0	0	0	0	0	1	0	0	0	1
191	6	0.557	0.772	-5.068	0.0304	0.000318	0.00234	0.176	0.324	99.967	234867	4	So Happy I Could Die	Lady Gaga	1	0	0	0	1	0	0	0	0	0	0	0	1
192	7	0.708	0.826	-5.164	0.0476	0.0327	0.0	0.0868	0.519	96.019	220707	4	Teeth	Lady Gaga	1	0	0	0	0	0	0	0	0	0	0	0	1
193	8	0.822	0.739	-4.541	0.0311	0.0264	4.26e-05	0.181	0.745	118.992	241933	4	Just Dance	Lady Gaga	1	0	0	0	0	1	0	0	0	0	0	0	0
194	9	0.894	0.678	-5.611	0.0523	0.00569	2.43e-06	0.317	0.844	105.024	216333	4	LoveGame	Lady Gaga	1	0	0	0	0	0	0	0	0	0	1	0	0
195	10	0.762	0.692	-3.973	0.0438	0.113	0.0	0.094	0.397	114.906	208307	4	Paparazzi	Lady Gaga	1	0	0	0	0	0	0	0	0	1	0	0	0
196	11	0.851	0.806	-4.62	0.0787	0.118	1.64e-06	0.121	0.787	118.999	237200	4	Poker Face	Lady Gaga	1	0	0	0	0	0	0	1	0	0	0	0	1
197	12	0.68	0.876	-3.646	0.0577	0.246	0.000187	0.0788	0.816	187.785	175360	4	Eh, Eh (Nothing Else I Can Say)	Lady Gaga	1	0	0	0	0	1	0	0	0	0	0	0	0
198	13	0.782	0.906	-5.229	0.152	0.017	0.0503	0.293	0.697	120.064	172413	4	Beautiful, Dirty, Rich	Lady Gaga	1	0	0	0	0	0	1	0	0	0	0	0	1
199	14	0.816	0.694	-3.325	0.0504	0.0296	1.48e-05	0.035	0.966	127.021	222107	4	The Fame	Lady Gaga	1	0	0	0	0	0	0	0	0	1	0	0	1
200	15	0.775	0.756	-3.231	0.0476	0.0132	0.000302	0.0775	0.831	119.004	170293	4	Money Honey	Lady Gaga	1	0	0	0	0	1	0	0	0	0	0	0	1
201	16	0.876	0.631	-5.939	0.143	0.0208	0.0	0.062	0.509	102.992	217120	4	Starstruck	Lady Gaga	1	0	1	0	0	0	0	0	0	0	0	0	0
202	17	0.725	0.662	-5.068	0.0404	0.0144	0.0	0.0996	0.814	122.989	200813	4	Boys Boys Boys	Lady Gaga	1	1	0	0	0	0	0	0	0	0	0	0	1
203	18	0.752	0.84	-5.047	0.0786	0.0502	1.07e-06	0.227	0.574	98.969	263360	4	Paper Gangsta	Lady Gaga	1	0	0	0	0	1	0	0	0	0	0	0	1
204	19	0.747	0.508	-4.764	0.0314	0.126	6.75e-06	0.0842	0.595	125.072	243000	4	Brown Eyes	Lady Gaga	1	0	0	1	0	0	0	0	0	0	0	0	1
205	20	0.719	0.896	-4.104	0.0413	0.121	2.47e-05	0.138	0.8	120.008	202493	4	I Like It Rough	Lady Gaga	1	0	0	1	0	0	0	0	0	0	0	0	1
206	21	0.734	0.77	-4.775	0.0324	0.00307	0.0	0.0824	0.686	104.999	253947	4	Summerboy	Lady Gaga	1	0	0	0	0	1	0	0	0	0	0	0	0
207	22	0.752	0.946	-3.398	0.0802	0.0388	0.000121	0.312	0.907	127.983	221480	4	Disco Heaven	Lady Gaga	1	0	0	0	1	0	0	0	0	0	0	0	1
208	0	0.612	0.877	-4.43	0.064	0.000992	0.00563	0.462	0.38	131.068	264520	4	Marry The Night	Lady Gaga	1	0	0	0	1	0	0	0	0	0	0	0	1
209	1	0.587	0.828	-5.108	0.161	0.00327	0.0	0.331	0.494	123.907	260253	4	Born This Way	Lady Gaga	1	0	0	0	0	0	0	0	0	0	0	0	1
210	2	0.662	0.797	-6.735	0.0356	0.000141	0.0508	0.64	0.51	119.98	254267	4	Government Hooker	Lady Gaga	1	0	0	0	0	0	0	0	0	0	0	1	1
211	3	0.664	0.934	-3.848	0.0697	0.00108	2.77e-05	0.27	0.53	130.982	249067	4	Judas	Lady Gaga	1	0	0	1	0	0	0	0	0	0	0	0	0
212	4	0.608	0.848	-5.086	0.0326	0.000622	3.93e-06	0.429	0.338	127.999	246533	4	Americano	Lady Gaga	1	0	0	0	0	1	0	0	0	0	0	0	1
213	5	0.57	0.923	-3.433	0.063	0.00116	9.01e-06	0.141	0.403	135.006	307893	4	Hair	Lady Gaga	1	0	0	0	0	0	0	0	0	1	0	0	1
214	6	0.739	0.97	-4.885	0.118	0.0049	1.06e-06	0.273	0.519	131.003	225467	4	ScheiBe	Lady Gaga	1	0	0	0	0	0	0	0	0	1	0	0	0
215	7	0.591	0.637	-6.365	0.03	0.0107	1.95e-06	0.113	0.432	99.998	244760	4	Bloody Mary	Lady Gaga	1	1	0	0	0	0	0	0	0	0	0	0	0
216	8	0.695	0.875	-4.319	0.0567	0.00841	0.0222	0.653	0.353	120.043	216293	4	Black Jesus + Amen Fashion	Lady Gaga	1	0	0	0	0	0	1	0	0	0	0	0	1
217	9	0.676	0.745	-6.244	0.0294	4.37e-05	0.00151	0.113	0.426	120.03	230973	4	Bad Kids	Lady Gaga	1	0	0	0	0	1	0	0	0	0	0	0	0
218	10	0.647	0.947	-4.707	0.0483	0.000552	0.0	0.0864	0.355	123.061	219107	4	Fashion Of His Love	Lady Gaga	1	1	0	0	0	0	0	0	0	0	0	0	1
219	11	0.559	0.767	-6.691	0.0355	0.000315	2.73e-05	0.63	0.276	127.973	255747	4	Highway Unicorn (Road To Love)	Lady Gaga	1	0	0	0	1	0	0	0	0	0	0	0	1
220	12	0.6	0.649	-8.384	0.0593	7.76e-05	0.14	0.218	0.688	115.952	252547	4	Heavy Metal Lover	Lady Gaga	1	0	0	0	0	1	0	0	0	0	0	0	1
221	13	0.676	0.916	-4.511	0.0394	0.00135	0.00142	0.274	0.8	128.024	252240	4	Electric Chapel	Lady Gaga	1	1	0	0	0	0	0	0	0	0	0	0	0
222	14	0.368	0.833	-5.869	0.0464	0.000154	0.00651	0.0545	0.482	143.982	316520	4	The Queen	Lady Gaga	1	0	0	0	0	0	0	0	0	0	1	0	0
223	15	0.521	0.701	-5.238	0.0458	0.0892	0.0	0.0876	0.518	127.087	307360	4	You And I	Lady Gaga	1	0	0	0	0	0	1	0	0	0	0	0	1
224	16	0.583	0.768	-6.477	0.041	0.000323	0.0162	0.109	0.357	127.952	320547	4	The Edge Of Glory	Lady Gaga	1	1	0	0	0	0	0	0	0	0	0	0	1
225	17	0.566	0.594	-6.161	0.0301	0.0736	0.0	0.174	0.496	123.945	261480	4	Born This Way - The Country Road Version	Lady Gaga	1	0	0	0	0	0	0	0	0	0	0	0	1
226	18	0.78	0.473	-7.818	0.0385	0.00203	0.422	0.0959	0.213	130.998	247480	4	Judas - DJ White Shadow Remix	Lady Gaga	1	0	0	0	0	1	0	0	0	0	0	0	1
227	19	0.632	0.827	-5.983	0.105	0.00379	0.0043	0.283	0.341	131.007	260573	4	Marry The Night - Zedd Remix	Lady Gaga	1	1	0	0	0	0	0	0	0	0	0	0	0
228	20	0.704	0.803	-6.719	0.0618	0.026	2.48e-05	0.774	0.299	131.013	575240	4	Scheiße - DJ White Shadow Mugler	Lady Gaga	1	0	0	0	0	0	0	0	0	1	0	0	0
229	21	0.607	0.813	-6.051	0.0539	7.83e-05	1.2e-05	0.209	0.526	122.988	225307	4	Fashion Of His Love - Fernando Garibay Remix	Lady Gaga	1	1	0	0	0	0	0	0	0	0	0	0	1
230	22	0.543	0.919	-3.994	0.0838	1.67e-05	0.00471	0.31	0.7	123.903	359053	4	Born This Way - Jost & Naaf Remix	Lady Gaga	1	0	0	0	0	0	0	1	0	0	0	0	1
231	0	0.218	0.652	-7.953	0.0641	0.033	0.111	0.172	0.0599	65.375	250053	4	Alone Again	The Weeknd	1	0	0	0	0	0	0	1	0	0	0	0	0
232	1	0.638	0.863	-5.221	0.132	0.052	5.46e-05	0.685	0.226	120.077	239973	4	Too Late	The Weeknd	1	0	0	0	0	0	0	1	0	0	0	0	0
233	2	0.467	0.608	-7.847	0.0707	0.0909	8.83e-05	0.125	0.108	80.957	211400	4	Hardest To Love	The Weeknd	1	0	0	1	0	0	0	0	0	0	0	0	1
234	3	0.504	0.498	-8.24	0.0499	0.131	0.0	0.0929	0.196	87.221	191307	4	Scared To Live	The Weeknd	1	0	0	0	1	0	0	0	0	0	0	0	1
235	4	0.55	0.611	-7.475	0.137	0.162	6.88e-05	0.121	0.243	148.062	247187	4	Snowchild	The Weeknd	1	0	0	0	1	0	0	0	0	0	0	0	1
236	5	0.404	0.524	-8.996	0.0593	0.0456	0.00316	0.199	0.168	145.74	355960	4	Escape From LA	The Weeknd	1	0	0	0	0	0	0	0	0	1	0	0	0
237	6	0.537	0.746	-5.507	0.15	0.0236	1.01e-06	0.156	0.252	170.062	198267	4	Heartless	The Weeknd	1	0	0	1	0	0	0	0	0	0	0	0	0
238	7	0.375	0.605	-7.268	0.0729	0.612	0.0448	0.147	0.128	175.946	283227	4	Faith	The Weeknd	1	0	0	0	1	0	0	0	0	0	0	0	0
239	8	0.514	0.73	-5.934	0.0598	0.00146	9.54e-05	0.0897	0.334	171.005	200040	4	Blinding Lights	The Weeknd	1	0	0	0	0	1	0	0	0	0	0	0	1
240	9	0.667	0.719	-5.371	0.0346	0.00285	8.1e-05	0.0736	0.717	100.021	237520	4	In Your Eyes	The Weeknd	1	0	0	0	0	0	0	0	0	0	0	1	0
241	10	0.68	0.826	-5.487	0.0309	0.0212	1.24e-05	0.543	0.644	118.051	215627	4	Save Your Tears	The Weeknd	1	0	0	0	1	0	0	0	0	0	0	0	1
242	11	0.555	0.619	-7.918	0.0314	0.0323	0.000224	0.0917	0.141	95.032	195813	4	Repeat After Me (Interlude)	The Weeknd	1	0	0	0	1	0	0	0	0	0	0	0	1
243	12	0.664	0.572	-6.099	0.0305	0.0811	0.00604	0.121	0.143	108.959	361027	4	After Hours	The Weeknd	1	0	0	0	0	0	0	0	0	1	0	0	0
244	13	0.245	0.394	-9.887	0.0374	0.423	2.9e-05	0.093	0.148	115.233	190173	3	Until I Bleed Out	The Weeknd	1	0	0	0	1	0	0	0	0	0	0	0	0
245	0	0.679	0.587	-7.015	0.276	0.141	6.35e-06	0.137	0.486	186.003	230453	4	Starboy	The Weeknd	1	0	0	0	0	0	0	0	0	0	0	1	1
246	1	0.573	0.63	-8.389	0.105	0.189	2.31e-05	0.259	0.218	77.525	249213	4	Party Monster	The Weeknd	1	0	0	0	0	1	0	0	0	0	0	0	1
247	2	0.517	0.677	-6.373	0.0746	0.0324	3.37e-05	0.189	0.192	173.978	220307	4	False Alarm	The Weeknd	1	0	1	0	0	0	0	0	0	0	0	0	0
248	3	0.706	0.505	-6.923	0.193	0.142	0.0	0.164	0.388	160.053	218880	4	Reminder	The Weeknd	1	0	1	0	0	0	0	0	0	0	0	0	1
249	4	0.738	0.885	-5.547	0.206	0.0133	0.0	0.0821	0.752	112.878	232880	4	Rockin’	The Weeknd	1	1	0	0	0	0	0	0	0	0	0	0	0
250	5	0.664	0.771	-5.779	0.0533	0.0155	9.6e-06	0.46	0.763	109.945	265600	4	Secrets	The Weeknd	1	0	0	0	1	0	0	0	0	0	0	0	1
251	6	0.624	0.424	-8.237	0.24	0.286	0.0	0.173	0.584	76.671	206013	4	True Colors	The Weeknd	1	0	0	0	0	1	0	0	0	0	0	0	1
252	7	0.638	0.474	-12.7	0.124	0.351	0.191	0.105	0.441	179.771	111640	4	Stargirl Interlude	The Weeknd	1	0	0	0	0	0	0	0	0	1	0	0	0
253	8	0.542	0.72	-5.136	0.0628	0.147	0.0	0.348	0.623	149.828	231360	4	Sidewalks	The Weeknd	1	0	0	0	0	1	0	0	0	0	0	0	0
254	9	0.772	0.504	-8.219	0.0761	0.129	0.0	0.125	0.244	140.035	237573	4	Six Feet Under	The Weeknd	1	0	0	0	0	0	0	0	0	0	1	0	0
255	10	0.711	0.807	-5.052	0.0608	0.052	0.0	0.214	0.698	116.971	223293	4	Love To Lay	The Weeknd	1	0	0	0	0	0	0	0	0	0	0	1	0
256	11	0.853	0.663	-6.955	0.0755	0.0431	8.71e-06	0.0891	0.864	113.998	220173	4	A Lonely Night	The Weeknd	1	0	0	0	0	0	0	0	0	0	0	1	0
257	12	0.671	0.428	-7.052	0.124	0.688	0.000182	0.119	0.362	148.04	197653	4	Attention	The Weeknd	1	0	0	0	0	0	0	1	0	0	0	0	0
258	13	0.537	0.587	-7.486	0.0771	0.0275	0.0	0.0961	0.365	149.748	221920	4	Ordinary Life	The Weeknd	1	0	0	0	0	0	0	0	0	0	0	1	0
259	14	0.575	0.634	-8.1	0.068	0.0646	0.0	0.0878	0.191	109.825	198653	4	Nothing Without You	The Weeknd	1	0	0	0	0	1	0	0	0	0	0	0	1
260	15	0.467	0.417	-10.614	0.074	0.421	0.000202	0.102	0.171	120.021	321027	4	All I Know	The Weeknd	1	0	1	0	0	0	0	0	0	0	0	0	0
261	16	0.582	0.525	-7.163	0.0627	0.111	0.0	0.134	0.51	133.249	260253	4	Die For You	The Weeknd	1	0	0	0	0	1	0	0	0	0	0	0	0
262	17	0.773	0.819	-5.946	0.118	0.428	0.0	0.0679	0.585	92.987	269187	4	I Feel It Coming	The Weeknd	1	0	0	0	1	0	0	0	0	0	0	0	0
263	0	0.882	0.662	-6.382	0.242	0.0124	0.0	0.106	0.57	120.034	106000	4	Bad Man (Smooth Criminal)	Polo G	4	0	0	0	1	0	0	0	0	0	0	0	1
264	1	0.684	0.624	-7.414	0.347	0.239	0.0	0.112	0.708	146.925	156735	4	Don’t Play (with Lil Baby)	Polo G	4	0	0	0	0	0	1	0	0	0	0	0	0
265	2	0.875	0.601	-7.191	0.314	0.0233	0.0	0.14	0.649	124.008	108890	4	Start Up Again (with Moneybagg Yo)	Polo G	4	0	0	0	0	0	0	0	0	0	0	0	0
266	3	0.659	0.64	-7.863	0.361	0.0121	0.0	0.352	0.753	173.907	143448	4	Heating Up (with YungLiv)	Polo G	4	0	0	1	0	0	0	0	0	0	0	0	0
267	4	0.719	0.909	-5.217	0.365	0.116	0.0	0.733	0.599	134.903	174945	4	Black Man in America	Polo G	4	0	0	0	0	0	0	0	0	0	0	0	1
268	5	0.465	0.729	-6.93	0.237	0.0072	0.0	0.139	0.606	95.001	172394	5	Young N Dumb	Polo G	4	0	0	0	0	0	0	0	1	0	0	0	0
269	6	0.666	0.707	-5.444	0.255	0.0862	0.0	0.334	0.627	160.0	168000	4	Unapologetic (with NLE Choppa)	Polo G	4	0	0	0	0	0	0	0	0	1	0	0	0
270	7	0.53	0.555	-8.495	0.438	0.0902	0.0	0.156	0.29	108.546	129571	5	Fortnight	Polo G	4	0	0	0	0	0	0	1	0	0	0	0	0
271	8	0.496	0.591	-8.615	0.573	0.0981	0.0	0.0871	0.286	159.941	159000	4	Decisions	Polo G	4	0	0	0	0	0	0	0	0	0	0	1	0
272	9	0.735	0.482	-10.457	0.366	0.165	3.91e-06	0.106	0.21	156.025	172308	4	With You	Polo G	4	1	0	0	0	0	0	0	0	0	0	0	1
273	10	0.744	0.439	-11.891	0.0632	0.424	0.0	0.104	0.39	124.008	170323	4	Partin Ways	Polo G	4	0	0	0	0	1	0	0	0	0	0	0	0
274	11	0.624	0.528	-9.368	0.31	0.337	0.0	0.0877	0.683	157.83	170925	4	Suicide (with Lil Tjay)	Polo G	4	1	0	0	0	0	0	0	0	0	0	0	1
275	12	0.479	0.714	-7.689	0.258	0.111	0.0	0.122	0.239	149.868	181373	4	Piano G	Polo G	4	0	0	0	0	1	0	0	0	0	0	0	1
276	13	0.564	0.501	-8.871	0.317	0.194	5.57e-06	0.122	0.379	89.98	149417	4	Alright	Polo G	4	0	0	0	1	0	0	0	0	0	0	0	1
277	14	0.522	0.466	-8.05	0.458	0.331	0.0	0.11	0.459	78.43	137692	4	Painting Pictures	Polo G	4	0	0	0	0	0	0	0	1	0	0	0	0
278	15	0.789	0.536	-6.862	0.242	0.41	0.0	0.129	0.437	81.039	165926	4	RAPSTAR	Polo G	4	0	0	0	0	0	0	0	0	0	1	0	1
279	16	0.479	0.645	-7.336	0.302	0.135	0.0	0.0825	0.381	155.057	168729	4	No Return (with The Kid LAROI & Lil Durk)	Polo G	4	0	0	0	0	0	0	0	0	1	0	0	0
280	17	0.685	0.515	-8.666	0.291	0.548	0.0	0.119	0.299	162.071	131968	4	Toxic	Polo G	4	0	0	0	0	0	0	1	0	0	0	0	0
281	18	0.616	0.617	-8.431	0.52	0.128	0.0	0.177	0.476	175.929	177273	4	Epidemic	Polo G	4	0	0	0	0	1	0	0	0	0	0	0	1
282	19	0.752	0.563	-8.066	0.209	0.146	0.0	0.103	0.551	145.05	178776	4	GANG GANG (with Lil Wayne)	Polo G	4	0	0	0	0	0	0	0	1	0	0	0	0
283	20	0.738	0.658	-7.44	0.269	0.0344	0.0	0.419	0.39	128.208	126625	4	Boom	Polo G	4	0	0	0	0	0	0	0	0	1	0	0	0
284	21	0.506	0.563	-7.664	0.411	0.0326	0.0	0.0856	0.153	168.146	190509	4	Black Hearted	Polo G	4	0	0	0	0	1	0	0	0	0	0	0	0
285	22	0.683	0.566	-8.815	0.105	0.114	0.0	0.111	0.355	150.089	128651	4	Broken Guitars (with Scorey)	Polo G	4	0	0	0	1	0	0	0	0	0	0	0	1
286	23	0.783	0.662	-9.491	0.409	0.617	0.0	0.101	0.458	145.88	116256	4	GNF (OKOKOK)	Polo G	4	0	0	0	0	0	0	0	1	0	0	0	0
287	24	0.664	0.375	-9.768	0.387	0.0135	0.0	0.117	0.145	171.784	161627	4	Go Part 1 (with G Herbo)	Polo G	4	0	0	0	0	1	0	0	0	0	0	0	1
288	25	0.802	0.588	-6.768	0.137	0.498	0.0	0.111	0.522	87.501	168765	4	Heart of a Giant (with Rod Wave)	Polo G	4	0	1	0	0	0	0	0	0	0	0	0	1
289	26	0.709	0.598	-7.655	0.391	0.139	1.29e-06	0.117	0.693	81.04	132727	4	Zooted Freestyle	Polo G	4	0	0	0	0	1	0	0	0	0	0	0	1
290	27	0.861	0.487	-8.533	0.131	0.0632	0.0	0.144	0.707	92.998	171232	4	Party Lyfe (with DaBaby)	Polo G	4	0	0	0	0	0	0	0	0	0	1	0	1
291	28	0.702	0.602	-7.21	0.213	0.0346	0.0	0.112	0.556	153.054	174155	4	Losses (with Young Thug)	Polo G	4	0	0	0	0	0	1	0	0	0	0	0	1
292	29	0.708	0.512	-8.963	0.0624	0.208	0.0	0.149	0.42	87.487	164725	4	So Real	Polo G	4	0	0	0	1	0	0	0	0	0	0	0	1
293	30	0.626	0.569	-10.669	0.279	0.0496	0.0	0.139	0.442	92.612	151685	4	Fame & Riches (with Roddy Ricch)	Polo G	4	0	0	0	0	0	1	0	0	0	0	0	0
294	31	0.542	0.596	-6.906	0.26	0.201	0.0	0.0802	0.437	96.476	175899	4	For the Love of New York (with Nicki Minaj)	Polo G	4	0	0	0	0	0	0	0	0	1	0	0	0
295	32	0.734	0.712	-6.217	0.201	0.391	0.0	0.103	0.674	140.369	165405	4	Clueless (with Pop Smoke & Fivio Foreign)	Polo G	4	0	0	0	0	0	0	0	0	0	1	0	0
296	33	0.772	0.48	-11.392	0.46	0.242	0.0	0.0975	0.339	91.047	265404	4	Bloody Canvas	Polo G	4	0	0	0	0	0	0	0	0	0	1	0	0
297	0	0.622	0.679	-6.183	0.29	0.0802	0.0	0.112	0.418	160.059	174968	4	Don't Believe The Hype	Polo G	4	0	0	1	0	0	0	0	0	0	0	0	0
298	1	0.776	0.64	-8.058	0.184	0.149	0.0	0.101	0.326	160.038	204000	4	Heartless (feat. Mustard)	Polo G	4	0	0	0	0	0	0	0	0	0	0	1	1
299	2	0.832	0.534	-7.813	0.253	0.345	0.0	0.165	0.116	93.924	132833	4	Martin & Gina	Polo G	4	0	0	0	0	1	0	0	0	0	0	0	0
300	3	0.752	0.673	-5.792	0.153	0.0538	0.0	0.133	0.35	164.009	163902	4	Flex (feat. Juice WRLD)	Polo G	4	0	0	1	0	0	0	0	0	0	0	0	0
301	4	0.92	0.833	-3.18	0.253	0.0277	0.0	0.0596	0.645	141.034	165726	4	Go Stupid	Polo G	4	0	0	0	0	1	0	0	0	0	0	0	1
302	5	0.783	0.479	-10.646	0.541	0.149	0.0	0.101	0.533	176.027	163798	4	21	Polo G	4	0	0	0	0	0	0	0	0	0	0	1	1
303	6	0.732	0.462	-10.191	0.406	0.126	0.0	0.12	0.117	180.067	170057	4	33	Polo G	4	0	0	0	0	0	0	0	0	1	0	0	0
